project,organization,location,recording_date,recording_time,status,latitude,longitude,buffer_radius_m,species_code,scientific_name,species_english_name,species_class,method,rain,wind,noise,industry_noise,audio_quality,species_individual_name,transcriber,abundance,confidence,Vocalization,Interval,daily_weather_station_nm,daily_weather_station_elevation,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation_mm,hourly_wind_direction,hourly_wind_speed,hourly_visibility_km,hourly_station_pressure,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,comment,species_comment,original_file_name
SK Pyrodiversity,ECCC,13-UEB01-LQ,2020-06-16,5:48:00,Transcribed,55.19672,-104.86176,,CHSP,Spizella passerina,Chipping Sparrow,AVES,10m 1SPR,0,0,1,0,None,1,Guest Angela,1,Confident,Song,0-1 min,LA RONGE A,379.20m,27km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,27km,9.4,7.1,85,0,20,8,,96.19,,,NA,waves, ,13-UEB01-LQ_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-LQ,2020-06-16,5:48:00,Transcribed,55.19672,-104.86176,,COLO,Gavia immer,Common Loon,AVES,10m 1SPR,0,0,1,0,None,1,Guest Angela,1,Confident,Call,5-6 min,LA RONGE A,379.20m,27km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,27km,9.4,7.1,85,0,20,8,,96.19,,,NA,waves,,13-UEB01-LQ_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-LQ,2020-06-16,5:48:00,Transcribed,55.19672,-104.86176,,COME,Mergus merganser,Common Merganser,AVES,10m 1SPR,0,0,1,0,None,1,Guest Angela,1,Confident,Call,0-1 min,LA RONGE A,379.20m,27km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,27km,9.4,7.1,85,0,20,8,,96.19,,,NA,waves,,13-UEB01-LQ_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-LQ,2020-06-16,5:48:00,Transcribed,55.19672,-104.86176,,HERG,Larus argentatus,Herring Gull,AVES,10m 1SPR,0,0,1,0,None,1,Guest Angela,1,To Be Checked,Call,1-2 min,LA RONGE A,379.20m,27km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,27km,9.4,7.1,85,0,20,8,,96.19,,,NA,waves,unsure,13-UEB01-LQ_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-LQ,2020-06-16,5:48:00,Transcribed,55.19672,-104.86176,,LIBA, ,Light Background Noise,ABIOTIC,10m 1SPR,0,0,1,0,None,1,Guest Angela,1,Confident,Non-vocal,9-10 min,LA RONGE A,379.20m,27km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,27km,9.4,7.1,85,0,20,8,,96.19,,,NA,waves,light waves throughout,13-UEB01-LQ_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-LQ,2020-06-16,5:48:00,Transcribed,55.19672,-104.86176,,PISI,Spinus pinus,Pine Siskin,AVES,10m 1SPR,0,0,1,0,None,1,Guest Angela,1,Confident,Call,2-3 min,LA RONGE A,379.20m,27km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,27km,9.4,7.1,85,0,20,8,,96.19,,,NA,waves,,13-UEB01-LQ_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-LQ,2020-06-16,5:48:00,Transcribed,55.19672,-104.86176,,PISI,Spinus pinus,Pine Siskin,AVES,10m 1SPR,0,0,1,0,None,2,Guest Angela,1,Confident,Call,2-3 min,LA RONGE A,379.20m,27km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,27km,9.4,7.1,85,0,20,8,,96.19,,,NA,waves,,13-UEB01-LQ_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-LQ,2020-06-16,5:48:00,Transcribed,55.19672,-104.86176,,PISI,Spinus pinus,Pine Siskin,AVES,10m 1SPR,0,0,1,0,None,3,Guest Angela,1,Confident,Call,2-3 min,LA RONGE A,379.20m,27km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,27km,9.4,7.1,85,0,20,8,,96.19,,,NA,waves,,13-UEB01-LQ_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-LQ,2020-06-16,5:48:00,Transcribed,55.19672,-104.86176,,RBNU,Sitta canadensis,Red-breasted Nuthatch,AVES,10m 1SPR,0,0,1,0,None,1,Guest Angela,1,Confident,Call,0-1 min,LA RONGE A,379.20m,27km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,27km,9.4,7.1,85,0,20,8,,96.19,,,NA,waves,,13-UEB01-LQ_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-LQ,2020-06-16,5:48:00,Transcribed,55.19672,-104.86176,,SOSP,Melospiza melodia,Song Sparrow,AVES,10m 1SPR,0,0,1,0,None,1,Guest Angela,1,Confident,Song,0-1 min,LA RONGE A,379.20m,27km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,27km,9.4,7.1,85,0,20,8,,96.19,,,NA,waves,,13-UEB01-LQ_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-LQ,2020-06-16,5:48:00,Transcribed,55.19672,-104.86176,,SOSP,Melospiza melodia,Song Sparrow,AVES,10m 1SPR,0,0,1,0,None,2,Guest Angela,1,Confident,Song,4-5 min,LA RONGE A,379.20m,27km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,27km,9.4,7.1,85,0,20,8,,96.19,,,NA,waves,,13-UEB01-LQ_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-LQ,2020-06-16,5:48:00,Transcribed,55.19672,-104.86176,,YRWA,Setophaga coronata,Yellow-rumped Warbler,AVES,10m 1SPR,0,0,1,0,None,1,Guest Angela,1,Confident,Song,0-1 min,LA RONGE A,379.20m,27km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,27km,9.4,7.1,85,0,20,8,,96.19,,,NA,waves,,13-UEB01-LQ_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-LQ,2020-06-16,5:48:00,Transcribed,55.19672,-104.86176,,YRWA,Setophaga coronata,Yellow-rumped Warbler,AVES,10m 1SPR,0,0,1,0,None,2,Guest Angela,1,Confident,Song,0-1 min,LA RONGE A,379.20m,27km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,27km,9.4,7.1,85,0,20,8,,96.19,,,NA,waves,,13-UEB01-LQ_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-LQ,2020-06-16,5:48:00,Transcribed,55.19672,-104.86176,,YRWA,Setophaga coronata,Yellow-rumped Warbler,AVES,10m 1SPR,0,0,1,0,None,3,Guest Angela,1,Confident,Song,0-1 min,LA RONGE A,379.20m,27km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,27km,9.4,7.1,85,0,20,8,,96.19,,,NA,waves,,13-UEB01-LQ_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-SG,2020-06-16,5:48:00,Transcribed,55.19633,-104.92125,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,23km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,23km,9.4,7.1,85,0,20,8,,96.19,,,NA,,,13-UEB01-SG_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-SG,2020-06-16,5:48:00,Transcribed,55.19633,-104.92125,,LIBA, ,Light Background Noise,ABIOTIC,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,Confident,Non-vocal,0-1 min,LA RONGE A,379.20m,23km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,23km,9.4,7.1,85,0,20,8,,96.19,,,NA,,wave action,13-UEB01-SG_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-SG,2020-06-16,5:48:00,Transcribed,55.19633,-104.92125,,LIBA, ,Light Background Noise,ABIOTIC,3m 1SPR,1,1,1,0,None,2,Stan Shadick,1,Confident,Non-vocal,1-2 min,LA RONGE A,379.20m,23km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,23km,9.4,7.1,85,0,20,8,,96.19,,,NA,,wave action,13-UEB01-SG_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-SG,2020-06-16,5:48:00,Transcribed,55.19633,-104.92125,,LIBA, ,Light Background Noise,ABIOTIC,3m 1SPR,1,1,1,0,None,3,Stan Shadick,1,Confident,Non-vocal,2-3 min,LA RONGE A,379.20m,23km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,23km,9.4,7.1,85,0,20,8,,96.19,,,NA,,,13-UEB01-SG_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-SG,2020-06-16,5:48:00,Transcribed,55.19633,-104.92125,,LIRA, ,Light rain,ABIOTIC,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,Confident,Non-vocal,2-3 min,LA RONGE A,379.20m,23km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,23km,9.4,7.1,85,0,20,8,,96.19,,,NA,,,13-UEB01-SG_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-SG,2020-06-16,5:48:00,Transcribed,55.19633,-104.92125,,LIWI, ,Light wind,ABIOTIC,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,Confident,Non-vocal,0-1 min,LA RONGE A,379.20m,23km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,23km,9.4,7.1,85,0,20,8,,96.19,,,NA,,,13-UEB01-SG_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-SG,2020-06-16,5:48:00,Transcribed,55.19633,-104.92125,,LIWI, ,Light wind,ABIOTIC,3m 1SPR,1,1,1,0,None,2,Stan Shadick,1,Confident,Non-vocal,1-2 min,LA RONGE A,379.20m,23km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,23km,9.4,7.1,85,0,20,8,,96.19,,,NA,,,13-UEB01-SG_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-SG,2020-06-16,5:48:00,Transcribed,55.19633,-104.92125,,LIWI, ,Light wind,ABIOTIC,3m 1SPR,1,1,1,0,None,3,Stan Shadick,1,Confident,Non-vocal,2-3 min,LA RONGE A,379.20m,23km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,23km,9.4,7.1,85,0,20,8,,96.19,,,NA,,,13-UEB01-SG_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-SG,2020-06-16,5:48:00,Transcribed,55.19633,-104.92125,,UNGU, ,Unknown Gull,UNKNOWN,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,To Be Checked,Call,1-2 min,LA RONGE A,379.20m,23km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,23km,9.4,7.1,85,0,20,8,,96.19,,,NA,,RBGU or HEGU.,13-UEB01-SG_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-SG,2020-06-16,5:48:00,Transcribed,55.19633,-104.92125,,UNPA, ,Unknown Passerine,UNKNOWN,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,To Be Checked,Call,0-1 min,LA RONGE A,379.20m,23km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,23km,9.4,7.1,85,0,20,8,,96.19,,,NA,,WTSP?,13-UEB01-SG_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-SG,2020-06-16,5:48:00,Transcribed,55.19633,-104.92125,,UNWA, ,Unknown Warbler,UNKNOWN,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,To Be Checked,Song,0-1 min,LA RONGE A,379.20m,23km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,23km,9.4,7.1,85,0,20,8,,96.19,,,NA,,CSWA?,13-UEB01-SG_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-SG,2020-06-16,5:48:00,Transcribed,55.19633,-104.92125,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,23km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,23km,9.4,7.1,85,0,20,8,,96.19,,,NA,,Down singer ,13-UEB01-SG_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-SG,2020-06-16,5:48:00,Transcribed,55.19633,-104.92125,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,1,1,1,0,None,2,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,23km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,23km,9.4,7.1,85,0,20,8,,96.19,,,NA,,Up singer ending at 3.3 kHz.,13-UEB01-SG_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-SG,2020-06-16,5:48:00,Transcribed,55.19633,-104.92125,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,1,1,1,0,None,3,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,23km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,23km,9.4,7.1,85,0,20,8,,96.19,,,NA,,Loud down singer ending at 4.0 kHz.,13-UEB01-SG_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-SG,2020-06-16,5:48:00,Transcribed,55.19633,-104.92125,,YRWA,Setophaga coronata,Yellow-rumped Warbler,AVES,3m 1SPR,1,1,1,0,None,1,Stan Shadick,1,Confident,Song,0-1 min,LA RONGE A,379.20m,23km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,23km,9.4,7.1,85,0,20,8,,96.19,,,NA,,,13-UEB01-SG_20200616_054800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,AMCR,Corvus brachyrhynchos,American Crow,AVES,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Confident,Call,4-5 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,CHSP,Spizella passerina,Chipping Sparrow,AVES,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Confident,Song,0-1 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,CORA,Corvus corax,Common Raven,AVES,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Confident,Song,5-6 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,LIBA, ,Light Background Noise,ABIOTIC,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Confident,Non-vocal,0-1 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,water,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,MAWA,Setophaga magnolia,Magnolia Warbler,AVES,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Confident,Song,0-1 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,MYWA,Setophaga coronata coronata,Myrtle Warbler,AVES,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Confident,Song,0-1 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,MYWA,Setophaga coronata coronata,Myrtle Warbler,AVES,10m 1SPR,0,0,1,0,None,2,Chris Chutter,1,Confident,Song,1-2 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,MYWA,Setophaga coronata coronata,Myrtle Warbler,AVES,10m 1SPR,0,0,1,0,None,3,Chris Chutter,1,Confident,Song,5-6 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,RBNU,Sitta canadensis,Red-breasted Nuthatch,AVES,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Confident,Song,8-9 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,RESQ,Tamiasciurus hudsonicus,Red Squirrel,MAMMALIA,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Confident,Song,4-5 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,RESQ,Tamiasciurus hudsonicus,Red Squirrel,MAMMALIA,10m 1SPR,0,0,1,0,None,2,Chris Chutter,1,Confident,Call,6-7 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,SOSP,Melospiza melodia,Song Sparrow,AVES,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Confident,Song,4-5 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,SOSP,Melospiza melodia,Song Sparrow,AVES,10m 1SPR,0,0,1,0,None,2,Chris Chutter,1,Confident,Song,6-7 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,Very faint,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Confident,Song,3-4 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,Very faint,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,SWTH,Catharus ustulatus,Swainson's Thrush,AVES,10m 1SPR,0,0,1,0,None,2,Chris Chutter,1,Confident,Call,5-6 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,UNKN, ,Unknown,UNKNOWN,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,To Be Checked,Call,0-1 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Confident,Song,0-1 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UEB01-EL,2020-06-16,6:38:00,Transcribed,55.20326,-104.93073,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,10m 1SPR,0,0,1,0,None,2,Chris Chutter,1,Confident,Song,4-5 min,LA RONGE A,379.20m,22km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,22km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water sounds,,13-UEB01-EL_20200616_063800.wav
SK Pyrodiversity,ECCC,13-UDB91-NW,2020-06-16,6:39:00,Transcribed,55.17829,-105.07445,,AMCR,Corvus brachyrhynchos,American Crow,AVES,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,To Be Checked,Call,7-8 min,LA RONGE A,379.20m,13km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,13km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water,"So faint, could be CORA",13-UDB91-NW_20200616_063900.wav
SK Pyrodiversity,ECCC,13-UDB91-NW,2020-06-16,6:39:00,Transcribed,55.17829,-105.07445,,CANG,Branta canadensis,Canada Goose,AVES,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Confident,Call,1-2 min,LA RONGE A,379.20m,13km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,13km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water,,13-UDB91-NW_20200616_063900.wav
SK Pyrodiversity,ECCC,13-UDB91-NW,2020-06-16,6:39:00,Transcribed,55.17829,-105.07445,,CHSP,Spizella passerina,Chipping Sparrow,AVES,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Confident,Song,3-4 min,LA RONGE A,379.20m,13km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,13km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water,,13-UDB91-NW_20200616_063900.wav
SK Pyrodiversity,ECCC,13-UDB91-NW,2020-06-16,6:39:00,Transcribed,55.17829,-105.07445,,COLO,Gavia immer,Common Loon,AVES,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Confident,Call,2-3 min,LA RONGE A,379.20m,13km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,13km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water,,13-UDB91-NW_20200616_063900.wav
SK Pyrodiversity,ECCC,13-UDB91-NW,2020-06-16,6:39:00,Transcribed,55.17829,-105.07445,,CORA,Corvus corax,Common Raven,AVES,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Confident,Call,0-1 min,LA RONGE A,379.20m,13km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,13km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water,,13-UDB91-NW_20200616_063900.wav
SK Pyrodiversity,ECCC,13-UDB91-NW,2020-06-16,6:39:00,Transcribed,55.17829,-105.07445,,CORA,Corvus corax,Common Raven,AVES,10m 1SPR,0,0,1,0,None,2,Chris Chutter,1,Confident,Call,4-5 min,LA RONGE A,379.20m,13km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,13km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water,,13-UDB91-NW_20200616_063900.wav
SK Pyrodiversity,ECCC,13-UDB91-NW,2020-06-16,6:39:00,Transcribed,55.17829,-105.07445,,LIBA, ,Light Background Noise,ABIOTIC,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Confident,Non-vocal,0-1 min,LA RONGE A,379.20m,13km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,13km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water,Water,13-UDB91-NW_20200616_063900.wav
SK Pyrodiversity,ECCC,13-UDB91-NW,2020-06-16,6:39:00,Transcribed,55.17829,-105.07445,,MAWA,Setophaga magnolia,Magnolia Warbler,AVES,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,Unknown far,Song,8-9 min,LA RONGE A,379.20m,13km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,13km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water,Too faint to be sure,13-UDB91-NW_20200616_063900.wav
SK Pyrodiversity,ECCC,13-UDB91-NW,2020-06-16,6:39:00,Transcribed,55.17829,-105.07445,,MYWA,Setophaga coronata coronata,Myrtle Warbler,AVES,10m 1SPR,0,0,1,0,None,1,Chris Chutter,1,To Be Checked,Song,0-1 min,LA RONGE A,379.20m,13km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,13km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water,Weird high note at the end consistent throughout recording.,13-UDB91-NW_20200616_063900.wav
SK Pyrodiversity,ECCC,13-UDB91-NW,2020-06-16,6:39:00,Transcribed,55.17829,-105.07445,,MYWA,Setophaga coronata coronata,Myrtle Warbler,AVES,10m 1SPR,0,0,1,0,None,2,Chris Chutter,1,Confident,Song,0-1 min,LA RONGE A,379.20m,13km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,13km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water,,13-UDB91-NW_20200616_063900.wav
SK Pyrodiversity,ECCC,13-UDB91-NW,2020-06-16,6:39:00,Transcribed,55.17829,-105.07445,,MYWA,Setophaga coronata coronata,Myrtle Warbler,AVES,10m 1SPR,0,0,1,0,None,3,Chris Chutter,1,Confident,Song,5-6 min,LA RONGE A,379.20m,13km,9.1,24.9,17,0,0,0,,LA RONGE RCS,378.60m,13km,11.1,7.6,79,0,20,7,,96.21,,,NA,Water,Very faint,13-UDB91-NW_20200616_063900.wav
